16384, 34
16512, 37
16640, 40
16768, 44
16896, 48
17024, 51
17152, 54
17280, 58
17408, 62
17536, 65
17664, 68
17792, 71
17920, 75
18048, 78
18176, 81
18304, 84
18432, 87
18560, 90
18688, 93
18816, 96
18944, 99
19072, 102
19200, 104
19328, 107
19456, 110
19584, 113
19712, 115
19840, 118
19968, 121
20096, 123
20224, 126
20352, 128
20480, 131
